HIV-1_GeneID,HIV-1_Prot_Acc,HIV-1_Prot_Name,Keyword,Human_GeneId,Human_GeneSymbol,Human_Prot_Acc,Human_Prot_Name,PMID(s),Modified_Date,Interaction_Desc
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","3998","LMAN1","NP_005561.1","protein ERGIC-53 precursor","12487819, ","2016-07-28 14:33","Treatment of HIV-1 gp120 with endoglycosidase H (eH) or endoglycosidase F1 (eF1) abrogates binding of MBL "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","3998","LMAN1","NP_005561.1","protein ERGIC-53 precursor","12560567, ","2016-07-28 14:33","Specific alterations of the N-linked carbohydrates on HIV-1 gp120 and gp41 by glucosidases and mannosidase inhibitors can enhance mannose-binding lectin (MBL)-mediated neutralization of virus by strengthening the interaction of HIV-1 with MBL "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","3998","LMAN1","NP_005561.1","protein ERGIC-53 precursor","12941144, 15572157","2016-07-28 14:31","DC-SIGN and MBL bind primarily to glycans on HIV-1 gp120/gp41; preincubation of CXCR4-, CCR5- or dual-tropic HIV-1 strains with MBL prevents DC-SIGN-mediated trans infection of T cells "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","3998","LMAN1","NP_005561.1","protein ERGIC-53 precursor","8267903, 8666845, 10725420, 12487819","2016-07-28 14:32","Activation of the classical complement pathway by HIV-1 gp120 is initiated by the binding of MBP to carbohydrate side chains of gp120 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","2907","GRINA","NP_000828.1","protein lifeguard 1","10555109, ","2016-07-28 14:33","HIV-1 gp120 binds to cells expressing epsilon1/zeta1 or epsilon2/zeta1 combined NMDA receptor subunits, but not to cells expressing a single epsilon1, epsilon2, or zeta1 NMDA receptor subunit "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","653509","SFTPA1","NP_001087239.2","pulmonary surfactant-associated protein A1 isoform 2 precursor","18566427, ","2016-07-28 14:33","Surfactant protein A (SP-A) binds to HIV-1 gp120 through the high mannose structures on gp120 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","6441","SFTPD","NP_003010.4","pulmonary surfactant-associated protein D precursor","16227233, 23527085, 25036364","2016-07-28 14:32","Surfactant protein D (SP-D) binds to HIV-1 gp120 and inhibits HIV infectivity; the binding of SP-D to gp120 depends on glycosylation of gp120 and multimerization of SP-D "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","6441","SFTPD","NP_003010.4","pulmonary surfactant-associated protein D precursor","23527085, ","2016-07-28 14:34","The binding of sDC-SIGN to HIV-1 gp120 is significantly inhibited by SP-D in a dose-dependent manner, indicating an overlap with the binding site for SP-D "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","213","ALB","NP_000468.1","serum albumin preproprotein","23711095, ","2016-07-28 14:34","Binding of 3-hydroxyphthalic anhydride-modified human serum albumin to HIV-1 gp120 or CD4 inhibits HIV-1 entry into target cells "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","213","ALB","NP_000468.1","serum albumin preproprotein","23840401, ","2016-07-28 14:33","Activated granulocytes and macrophages producing hypochlorite/hypochlorous acid-altered isolated proteins antithrombin III and human serum albumin bind to gp120 and inhibit viral proliferation "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","213","ALB","NP_000468.1","serum albumin preproprotein","8605586, 10086322, 10580404, 12007569","2016-07-28 14:31","The negatively charged succinylated and aconitylated albumins bind to the V3 loop (amino acids 296-330) and the C-terminal part of HIV-1 gp120 and do not interact directly with the HIV chemokine receptors CXCR4 and CCR5 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","213","ALB","NP_000468.1","serum albumin preproprotein","9168236, ","2016-07-28 14:32","The inhibition of HIV-1 gp120 binding to cells by succinylated human serum albumin is reversed by heparin "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","27036","SIGLEC7","NP_055200.1","sialic acid-binding Ig-like lectin 7 isoform 1 precursor","24330394, ","2016-07-28 14:34","SIGLEC7 binds to HIV-1 gp120 and enhances HIV-1 infection of CD4+ T cells "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","6382","SDC1","NP_002988.3","syndecan-1 precursor","15797855, 16157597, 16817962, 16934308, 21114861","2016-07-28 14:32","The V3 region (amino acids 298-329) of HIV-1 gp120 contains the syndecan-binding site for HIV-1 via 6-O sulfated motifs; a single conserved arginine (Arg-298) in the V3 region of gp120 governs HIV-1 binding to syndecans "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","6383","SDC2","NP_002989.2","syndecan-2 precursor","15797855, 16157597, 16817962, 16934308, 21114861","2016-07-28 14:32","The V3 region (amino acids 298-329) of HIV-1 gp120 contains the syndecan-binding site for HIV-1 via 6-O sulfated motifs; a single conserved arginine (Arg-298) in the V3 region of gp120 governs HIV-1 binding to syndecans "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","6383","SDC2","NP_002989.2","syndecan-2 precursor","26018157, ","2016-07-28 14:34","HIV-1 Env gp120/41 (JRFL Env in the contaxt of HIV-Gag-GFP VLP) binds to SDC2 (HSPG) on the surface of basophils "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","9672","SDC3","NP_055469.3","syndecan-3 precursor","16157597, 16817962","2016-07-28 14:32","The V3 region (amino acids 298-329) of HIV-1 gp120 contains the syndecan-binding site for HIV-1 via 6-O sulfated motifs; a single conserved arginine (Arg-298) in the V3 region of gp120 governs HIV-1 binding to syndecans "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","6385","SDC4","NP_002990.2","syndecan-4 precursor","15797855, 16157597, 16817962, 16934308, 21114861","2016-07-28 14:32","The V3 region (amino acids 298-329) of HIV-1 gp120 contains the syndecan-binding site for HIV-1 via 6-O sulfated motifs; a single conserved arginine (Arg-298) in the V3 region of gp120 governs HIV-1 binding to syndecans "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","10581250, 24312095","2016-07-28 14:32","The interaction between exposed cyclophilin A (CypA) and cell surface heparans represents the initial step of HIV-1 attachment and is a necessary step for HIV-1 gp120 binding to CD4 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","10593874, ","2016-07-28 14:33","CD38 expression blocks lymphocyte susceptibility to HIV-1 infection by inhibiting HIV-1 gp120/CD4-dependent viral binding to target cells "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","10779509, ","2016-07-28 14:32","Human C"" beta strand (amino acids 42-47) of CD4, particularly Phe-43, plays a crucial role in HIV-1 coreceptor function as well as in HIV-1 gp120-CD4 binding capacity "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","11453640, 15033567","2016-07-28 14:33","A fusion protein between HIV-1 gp120 hepatitis B surface antigen (HBsAg) is capable of spontaneous assembly into virus-like particles and exhibits high affinity binding to CD4 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","11602639, 15719026","2016-07-28 14:33","Syncytial apoptosis mediated by the fusion of cells expressing HIV-1 gp120 with cells expressing the CD4/CXCR4 receptor/coreceptor complex causes phosphorylation of p53 on serine 15 and Bax upregulation "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","11804554, 21284901","2016-07-28 14:33","CD4(+)CD45RO(+) cells display high HIV-1 gp120-binding capacity, whereas CD4(+)CD45RO(-) cells show undetectable HIV-1 gp120 binding "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","12145207, 15719026","2016-07-28 14:32","Cell-cell contact between T cells expressing HIV-1 gp120/gp41 and other T cells expressing CD4 receptors leads to the rapid accumulation of cyclin B and tyrosine-hyperphosphorylated p34cdc2 (cdk1) kinase, indicative of cell cycle arrest at G2 phase "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","12218051, 12218052, 14592831, 24550395","2016-07-28 14:33","Protein-disulfide isomerase (PDI) cleaves disulfide bonds in recombinant HIV-1 envelope glycoprotein gp120, and gp120 bound to the surface receptor CD4 undergoes a disulfide reduction that is prevented by PDI inhibitors "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","12707350, 14585219","2016-07-28 14:32","Retrocyclin binds to soluble CD4 and HIV-1 gp120, colocalizes with CD4, CXCR4, and CCR5, and inhibits replication of CCR5-tropic and CXCR4-tropic strains of HIV-1 in human cells, presumably through inhibition of gp120-CD4 binding "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","12787886, ","2016-07-28 14:31","The fusion of insulin-like growth factor I (IGF I) with stromal cell-derived factor I or alpha1 proteinase inhibitor has the capacity to compete with the binding of HIV-1 gp120 to CD4 receptor "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","1279195, 1280382, 1281202, 1348943, 1352879, 1354681, 1356673, 1370558, 1373203, 1373549, 1374095, 1376134, 1376135, 1378510, 1381203, 1381399, 1382339, 1388715, 1402655, 1438278, 1457207, 1465431, 1472279, 1493050, 1500858, 1501286, 1503822, 1512692, 1543562, 1546447, 1548744, 1548769, 1549584, 1563094, 1567578, 1569213, 1588493, 1599754, 1602552, 1614536, 1627247, 1636088, 1685857, 1690236, 1691226, 1691563, 1693676, 1696539, 1698804, 1698964, 1701782, 1702163, 1702842, 1703212, 1706342, 1709701, 1710248, 1711033, 1713252, 1717587, 1717717, 1720590, 1720631, 1721822, 1722676, 1727475, 1727487, 1730924, 1732513, 1736938, 1738091, 1742075, 1810199, 1832782, 1845049, 1870202, 1870209, 1871120, 1889086, 1899141, 1910691, 1931229, 1959561, 1967269, 1967280, 1970124, 1971526, 1977427, 1978941, 1979910, 1983967, 1985197, 1991970, 1995942, 2006155, 2018763, 2040664, 2045792, 2059359, 2068099, 2076345, 2078013, 2078408, 2078409, 2082620, 2103853, 2107024, 2111957, 2115689, 2125484, 2136376, 2171457, 2182910, 2187500, 2190096, 2190605, 2198840, 2212945, 2243375, 2251501, 2261984, 2324685, 2325207, 2335819, 2341717, 2363051, 2364018, 2374593, 2402498, 2441877, 2453925, 2458487, 2465401, 2475780, 2479005, 2482055, 2523711, 2536098, 2537355, 2541915, 2542563, 2543930, 2550679, 2555855, 2558687, 2559777, 2561054, 2574581, 2649653, 2783333, 2824064, 2842778, 2843775, 2846691, 2851650, 2884513, 3029227, 3031162, 3037522, 3037551, 3259291, 3260352, 3261864, 3264307, 3500514, 3682024, 7506556, 7515973, 7521897, 7522245, 7529290, 7537501, 7539755, 7541827, 7543271, 7543586, 7544051, 7545243, 7545244, 7546903, 7576913, 7589091, 7589092, 7592573, 7616571, 7618285, 7678271, 7684821, 7685405, 7686944, 7687306, 7689324, 7690724, 7692037, 7692087, 7693970, 7707502, 7734186, 7754236, 7769687, 7774645, 7821926, 7831801, 7832633, 7867080, 7874384, 7897355, 7897356, 7902128, 7903106, 7904348, 7904351, 7904656, 7906657, 7913036, 7914230, 7935503, 8043225, 8075984, 8086417, 8122371, 8129620, 8139010, 8139032, 8160267, 8178478, 8196669, 8212576, 8218172, 8280475, 8331723, 8341695, 8361381, 8363802, 8369162, 8406619, 8416385, 8417177, 8419169, 8419649, 8421893, 8437224, 8437234, 8438588, 8455141, 8460995, 8466484, 8474162, 8497074, 8497077, 8503188, 8524869, 8537092, 8547064, 8551601, 8560767, 8575195, 8599832, 8605026, 8615032, 8621941, 8623537, 8627018, 8627160, 8627264, 8627711, 8629022, 8648738, 8649438, 8663408, 8671590, 8674119, 8707350, 8726523, 8738430, 8743291, 8760413, 8790377, 8794361, 8794362, 8798971, 8798972, 8798974, 8801439, 8805353, 8806567, 8810998, 8811050, 8811198, 8814265, 8827216, 8827217, 8849450, 8862276, 8875644, 8878430, 8882662, 8883579, 8887682, 8891109, 8892864, 8898753, 8906795, 8906796, 8906988, 8948487, 8973529, 8976200, 8977179, 8985413, 8986758, 8989204, 8995603, 8995609, 9000083, 9002959, 9013955, 9020356, 9036944, 9037057, 9043947, 9123823, 9128743, 9184207, 9186786, 9188565, 9235945, 9261346, 9264287, 9269777, 9274854, 9334377, 9344703, 9349472, 9377118, 9417096, 9426451, 9443108, 9451022, 9525894, 9548463, 9573233, 9600078, 9604776, 9621091, 9637477, 9641677, 9658072, 9658081, 9669555, 9724097, 9739096, 9759876, 9826718, 9862697, 9918507, 10202115, 10213312, 10233996, 10235509, 10356363, 10358157, 10364484, 10393974, 10422873, 10430052, 10446313, 10505674, 10512629, 10557278, 10558884, 10559349, 10581250, 10582593, 10589997, 10590121, 10593874, 10600606, 10623731, 10623764, 10738970, 10774549, 10779509, 10799864, 10816381, 10843204, 10888615, 10922058, 10941932, 11024154, 11069996, 11075952, 11086073, 11118070, 11201791, 11238869, 11264367, 11265761, 11287575, 11311058, 11312658, 11327825, 11333905, 11350667, 11352665, 11356961, 11356967, 11397808, 11413305, 11413337, 11453640, 11462056, 11485409, 11504923, 11517385, 11533181, 11602639, 11704677, 11734627, 11799176, 11804554, 11827520, 11855981, 11878912, 11888657, 11906183, 11967288, 12008044, 12033289, 12033937, 12072528, 12083833, 12120995, 12134256, 12163558, 12191776, 12208966, 12218051, 12218052, 12239168, 12406507, 12438611, 12477840, 12477867, 12487827, 12502809, 12502824, 12505925, 12531788, 12584309, 12597360, 12608057, 12646791, 12646921, 12689412, 12707350, 12714584, 12719560, 12719580, 12768015, 12769725, 12787886, 12829845, 12857973, 12864967, 12871111, 12873764, 12873765, 12885233, 12887918, 12930892, 12943795, 12960231, 12963807, 12970437, 14557624, 14570906, 14576059, 14585209, 14585219, 14592761, 14592765, 14592831, 14659896, 14739941, 14965316, 14967033, 15016894, 15033567, 15051887, 15090827, 15103622, 15109676, 15113900, 15113923, 15131118, 15168796, 15180540, 15180541, 15183057, 15194768, 15215692, 15258189, 15279586, 15308718, 15481145, 15489307, 15572157, 15577644, 15585836, 15613479, 15644496, 15650196, 15665647, 15719026, 15729327, 15729334, 15767435, 15784911, 15795268, 15797855, 15836438, 15857992, 15857997, 15890935, 15893666, 15946678, 15956589, 15990565, 15996703, 16002156, 16014956, 16046522, 16047221, 16051303, 16103167, 16106369, 16148047, 16160142, 16174727, 16182193, 16185162, 16266123, 16282475, 16284180, 16284274, 16300985, 16306611, 16331979, 16437164, 16569857, 16571818, 16611055, 16611061, 16702010, 16725045, 16728975, 16778874, 16817962, 16827663, 16829607, 16844755, 16855325, 16886061, 16912071, 16956948, 17005819, 17006538, 17014923, 17015697, 17030448, 17034868, 17035237, 17050608, 17083721, 17084877, 17118792, 17121788, 17131136, 17132727, 17144914, 17157668, 17158233, 17187670, 17227719, 17239419, 17251303, 17260969, 17263629, 17269928, 17301785, 17320923, 17334223, 17344303, 17346946, 17360741, 17436226, 17485285, 17599917, 17628860, 17728240, 17803292, 17825297, 17901336, 17954689, 17959679, 17980997, 18032634, 18045112, 18045872, 18097956, 18162176, 18187620, 18205925, 18237398, 18242797, 18296630, 18310503, 18322210, 18339756, 18377648, 18378683, 18390744, 18468560, 18480458, 18524826, 18539308, 18566427, 18579609, 18590744, 18594881, 18619974, 18624812, 18632854, 18638381, 18668044, 18672260, 18691022, 18704932, 18715908, 18768967, 18833294, 18952441, 18976462, 18976975, 18977142, 18991615, 19000821, 19004960, 19018669, 19019953, 19020832, 19066282, 19170639, 19180463, 19187599, 19193785, 19208751, 19349871, 19457995, 19478876, 19535453, 19556424, 19567243, 19620004, 19632839, 19661992, 19671162, 19734912, 19763181, 19783140, 19813706, 19837465, 19839582, 19851458, 19926478, 19965434, 20007245, 20016882, 20041213, 20080564, 20088758, 20147388, 20164234, 20166763, 20186035, 20195464, 20227370, 20229778, 20304457, 20357769, 20369301, 20369886, 20420669, 20463957, 20494390, 20501362, 20507591, 20538591, 20558728, 20570309, 20610714, 20624966, 20657663, 20660185, 20681584, 20698725, 20718047, 20730055, 20825246, 20890395, 20943653, 20953943, 20956336, 20969902, 20974843, 20980513, 21041720, 21068257, 21152581, 21159865, 21169023, 21216423, 21249232, 21284899, 21310296, 21325401, 21351734, 21382342, 21411542, 21440555, 21444771, 21465559, 21474836, 21487012, 21488663, 21543479, 21612582, 21613393, 21635737, 21660189, 21697467, 21715496, 21760891, 21763489, 21793507, 21849975, 21851958, 21875413, 21886150, 21931551, 21937655, 21957314, 21962990, 21994452, 21994458, 21994672, 22006924, 22014753, 22031937, 22069466, 22079291, 22083481, 22090143, 22117536, 22124968, 22163344, 22167180, 22178016, 22192629, 22237899, 22266649, 22284192, 22286875, 22291694, 22291921, 22297516, 22312332, 22332354, 22345481, 22414543, 22419808, 22421880, 22422068, 22433250, 22451932, 22470838, 22474613, 22479399, 22497421, 22524483, 22551420, 22553332, 22583677, 22606344, 22624045, 22650962, 22674993, 22687513, 22693444, 22696649, 22745174, 22807678, 22908191, 22947176, 22957718, 22959895, 23011758, 23043103, 23043104, 23055568, 23066870, 23077246, 23086459, 23087226, 23135713, 23135721, 23143844, 23202514, 23211775, 23217618, 23219376, 23255784, 23267106, 23297802, 23300605, 23304142, 23330719, 23375046, 23389465, 23454641, 23468626, 23514633, 23535561, 23616655, 23658524, 23665667, 23692808, 23707685, 23710622, 23711095, 23742646, 23747109, 23757493, 23762317, 23776539, 23777826, 23804632, 23825637, 23840566, 23862963, 23878231, 23884127, 23884589, 23908485, 23989454, 23991039, 24005480, 24029736, 24074567, 24074590, 24075869, 24109227, 24131720, 24145278, 24146829, 24156625, 24157907, 24158961, 24179159, 24179160, 24237700, 24277152, 24284318, 24304511, 24307580, 24312168, 24338530, 24352234, 24352444, 24352455, 24382025, 24390336, 24416431, 24418543, 24441862, 24454812, 24492798, 24498878, 24516533, 24550395, 24558379, 24583235, 24656066, 24661998, 24729094, 24741097, 24778234, 24788065, 24801282, 24804757, 24819826, 24884783, 24920800, 24920809, 24931470, 24965454, 24965460, 25008916, 25031337, 25105502, 25166308, 25174000, 25193376, 25203778, 25231990, 25245278, 25296251, 25296255, 25298114, 25313689, 25339767, 25350851, 25355891, 25378497, 25453804, 25461534, 25462344, 25472996, 25522787, 25555152, 25569556, 25589785, 25631091, 25646817, 25691567, 25704889, 25712564, 25723173, 25762739, 25803681, 25807494, 25880110, 25972534","2016-07-28 14:32","HIV-1 envelope glycoprotein gp120 binds to the cell surface receptor CD4 or soluble CD4; the carbohydrates present on gp120 are necessary for CD4 binding during HIV-1 entry "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","1279195, 1280382, 1370558, 1374095, 1376134, 1376135, 1380099, 1382339, 1543562, 1548744, 1588493, 1690236, 1702163, 1703212, 1710248, 1717717, 1720590, 1722676, 1724568, 1888898, 2068099, 2136376, 2324685, 2431105, 2431482, 2432599, 2436231, 2437327, 2438696, 2441727, 2446880, 2462895, 2482055, 2821115, 2833917, 2986290, 2986291, 2990682, 3006256, 3018753, 3023102, 3027168, 3038935, 3304356, 3466790, 3484980, 3495568, 3497054, 3652531, 7529290, 7529735, 7533854, 7543586, 7544051, 7545244, 7546903, 7562439, 7592573, 7594524, 7615007, 7685405, 7686944, 7687306, 7689324, 7690418, 7690724, 7692037, 7769687, 7935503, 8139010, 8212576, 8331723, 8363802, 8417177, 8455141, 8460995, 8497077, 8551569, 8568275, 8575195, 8615015, 8627160, 8627264, 8627711, 8663408, 8760413, 8827217, 8892926, 8973529, 8995609, 9000083, 9037057, 9264287, 9641677, 9658072, 9739096, 9862697, 10558884, 11413335, 11413337, 11533181, 11734627, 12072528, 12134256, 12208966, 12477867, 12487827, 12502824, 12584309, 12597360, 12646791, 12646921, 12719580, 12768015, 14505925, 14557624, 14585209, 14659896, 15016849, 15090827, 15168796, 15183057, 15279588, 15308718, 15321703, 15572157, 15650196, 15893666, 16035946, 16051303, 16106369, 16160142, 16284180, 16551265, 16616288, 16702010, 16731948, 16817962, 16827663, 16956933, 17006538, 17034868, 17079307, 17090209, 17118792, 17121806, 17239419, 17251298, 17251303, 17263629, 17267498, 17301785, 17360739, 17409160, 17409164, 17413690, 17721546, 18322210, 18377648, 18524826, 18619974, 18638381, 18691028, 18768967, 19965434, 20357769, 20369886, 20463957, 20558728, 20616231, 20616233, 20702629, 20705840, 21037278, 21152581, 21193846, 21226626, 21248038, 21325401, 21357743, 21440555, 21660189, 21760891, 21849977, 21931551, 21938063, 21994452, 22033520, 22113616, 22167180, 22170674, 22284192, 22291921, 22345481, 22419808, 22553332, 22573869, 22623764, 22745174, 22798606, 22807678, 22826297, 22846998, 23023102, 23055568, 23087226, 23115339, 23152508, 23152926, 23237851, 23267106, 23300605, 23539181, 23616655, 23658524, 23692808, 23707685, 23747109, 23757493, 23776539, 23843638, 23878231, 23991039, 24030996, 24172894, 24172896, 24172905, 24179160, 24189188, 24204277, 24243013, 24251545, 24352234, 24409525, 24478429, 24550318, 24554654, 24589930, 24590074, 24767986, 24802758, 24982157, 24990883, 25215485, 25253346, 25339767, 25341782, 25504701, 25504724, 25691567, 25751231, 25803681, 25810537","2016-07-28 14:31","Monoclonal antibodies (MAbs) to defined peptide epitopes or N-linked glycans in HIV-1 gp120 inhibit the binding of gp120 to CD4 and exhibit neutralizing activities against HIV-1 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","1280382, 1281202, 1348943, 1373203, 1563094, 1567578, 1599754, 1605591, 1627247, 1639820, 1674549, 1687500, 1690832, 1693676, 1713252, 1727475, 1727487, 1870209, 1871120, 1977427, 2007979, 2015114, 2078408, 2190604, 2190605, 2341717, 2538505, 2549987, 2550671, 2829022, 2829023, 7592573, 7618285, 7687306, 7690418, 7693970, 7734186, 7904348, 7904656, 8139010, 8363802, 8419649, 8464887, 8510207, 8663408, 8827217, 8906988, 9658072, 11533181, 11827520, 12943795, 16702010, 17413690, 17526486, 17959679, 18045872, 18524826, 20197275, 20494390, 21957314, 21994452, 22117536, 22284360, 23616655, 24131720, 24145278, 24198429, 24284318, 24965454, 25849367","2016-07-28 14:31","Soluble CD4 can bind to HIV-1 gp120 and block HIV-1 infectivity "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","1352879, 1354681, 1354808, 1376134, 1382339, 1489581, 1551875, 1592430, 1711118, 1717587, 1931230, 2062847, 3682024, 7494500, 7616571, 7692087, 7737288, 7831801, 8102473, 8356059, 8419649, 8460995, 8615021, 8649438, 8811198, 8827218, 8977179, 10557278, 11311058, 11413337, 15665647, 16611063, 16736946, 17320923, 19553524, 20186035, 21152581, 22083481, 22524483, 22551420, 22559037, 23176398, 23209523, 23300605, 23692808, 23931277, 24304511, 24390333, 24502450, 25639621","2016-07-28 14:32","Some synthetic peptides as agonists of the HIV-1 envelope glycoprotein gp120 or CD4 receptor block the binding of gp120 and CD4; other peptides do not block the binding between gp120 and CD4 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","1370558, 1493050, 1549584, 1698804, 2076345, 2111957, 2136376, 2536098, 8122371, 8160267, 8416385, 8627264, 15183057, 23087226","2016-07-28 14:31","Removal of the N-linked sugars on HIV-1 gp120 by endoglycosidase H treatment results in deglycosylated proteins that are unable to bind to CD4, suggesting that glycosylation contributes to the ability of gp120 to bind to CD4 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","1373203, 1378510, 1381201, 1381399, 1438278, 1503822, 1614536, 1690236, 1691226, 1698911, 1701782, 1702842, 1706342, 1757107, 1888898, 1977427, 1983967, 2040664, 2078408, 2198840, 2461565, 2482055, 2537355, 2555159, 2571187, 3029227, 3260352, 7506554, 7544051, 7592573, 7685405, 7686944, 7690724, 7769687, 7904351, 8196669, 8363802, 8464887, 8497074, 8615032, 8827217, 9739096, 12477840, 12943795, 14505925, 14592765, 15168796, 15321703, 15650196, 15893666, 16106369, 16426633, 16616288, 16702010, 17158233, 17239419, 17721546, 18205925, 18237398, 18296630, 18377648, 18668044, 18704932, 19478876, 19965434, 20357769, 20463063, 20463957, 20507591, 20558728, 20610714, 20860805, 21110955, 21152581, 21289125, 21351734, 21357743, 21382342, 21487012, 21593147, 21660189, 21760891, 21957314, 21994452, 22329717, 22551420, 22553332, 23300605, 23616655, 23692808, 23776539, 23924998, 24758333, 24846288, 24884925, 25058619, 25215485, 25298114, 25341782, 25522326, 25803681, 25810537","2016-07-28 14:32","Anti-CD4 antibodies are capable of neutralizing HIV-1 strains or blocking the binding of HIV-1 envelope glycoprotein gp120 and cell surface receptor CD4 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","1373549, 12885233, 22696649","2016-07-28 14:32","Amino acid residues (102-126) and (425-452) of HIV-1 gp120 contribute to the binding site for CD4 and are expected to be juxtaposed in the folded gp120 chain "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","1402655, 7589091, 7754236, 7913036, 8547064, 8801439, 9344703, 9604776, 16829607","2016-07-28 14:33","Crosslinking of HIV-1 gp120 on human CD4+ T cells followed by signaling through the TCR results in activation-induced apoptosis "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","1457205, ","2016-07-28 14:33","LFA-1 adhesion molecules are not involved in the early stages of cell membrane fusion mediated by the interaction of gp120 with CD4 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","1465431, 1713692, 1888898, 1889086, 1967269, 1978941, 12033937","2016-07-28 14:31","Amino acid residues 42-49 and 54-57 in the V1 region of CD4 are involved in the interaction of CD4 with both HIV-1 gp120 and class II major histocompatibility complex molecules "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","14739941, 15719026","2016-07-28 14:33","HIV-1 gp120-mediated CD4 engagement is involved in the induction of susceptibility of primary human T lymphocytes to CD95-mediated apoptosis through ezrin phosphorylation and ezrin-to-CD95 association "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","1537337, ","2016-07-28 14:32","A 287 residue variant of HIV-1 gp120 (ENV59) missing 197 amino acids binds to CD4 with high affinity "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","1551875, 1931230, 1971526","2016-07-28 14:32","A CD4 peptide (amino acids 74-95) inhibits the binding of gp120 to CD4+ human lymphoblastic leukemia (CEM) cells "
