HIV-1_GeneID,HIV-1_Prot_Acc,HIV-1_Prot_Name,Keyword,Human_GeneId,Human_GeneSymbol,Human_Prot_Acc,Human_Prot_Name,PMID(s),Modified_Date,Interaction_Desc
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","17728240, 18632854, 21284901, 22908191, 24005480, 24029736, 24157907","2016-07-28 14:33","Virological synapse-mediated cell-to-cell HIV-1 transfer is dependent upon gp120/gp41 and CD4 interactions and is more efficient than that of a cell-free mode of uptake, yet the presence of the full CD4 cytoplasmic tail is not essential for the process "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","19066282, ","2016-07-28 14:33","Interaction of the X4-tropic protein HIV-1 gp120 with CD4 augments ezrin and moesin phosphorylation in human permissive T cells, thereby regulating ezrin-moesin activation "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","1970444, ","2016-07-28 14:33","12-O-tetradecanoylphorbol-13-acetate (TPA) down-modulates the expression of CD4, which is essential for syncytia formation through interaction with the HIV-1 envelope protein gp120 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","1970444, ","2016-07-28 14:33","Down modulation of the interaction between HIV-1 gp120 and CD4 by TPA is blocked by protein kinase C (PKC) inhibitors, suggesting PKC may play an important role in HIV-1 infection "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","20494390, ","2016-07-28 14:34","Subtype C gp120 isolates carrying I309L enhance utilization of CD4 but do not affect the ability to use CCR5 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","21216423, ","2016-07-28 14:33","D279 in the C2 region and N362 in the C3 region of HIV-1 gp120 augment the gp120-CD4 interaction "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","21325401, 25378497","2016-07-28 14:34","Two independent mutations in HIV-1 subtype A gp120, G312V (V3 loop) and A204E (C2 region), are identified to gain increased affinity to soluble CD4 compared to the wild-type "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","21444771, ","2016-07-28 14:33","Binding gp140 to the synthetic CD4-mimicking mini protein leads to an outward domain shift of the three gp120 subunits, which diminishes gp120-gp41 interactions "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","21465559, 23086459","2016-07-28 14:34","Small molecule BMS-488043 inhibits the interaction of HIV-1 gp120 with CD4 by blocking the rotation of the Trp112 located on the alpha1 helix of gp120 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","21612582, ","2016-07-28 14:33","HIV-1 gp120 interacts with CD4 to cause apoptosis in human mesenchymal stem cells "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","21849975, 21886150","2016-07-28 14:34","HIV-1 infections originating from cell-free virus by CD4/gp120 interactions decrease strongly in the presence of antiretrovirals tenofovir and efavirenz whereas infections involving cell-to-cell spread are markedly less sensitive to the drugs "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","21851958, ","2016-07-28 14:34","Substitution of highly conserved isoleucine with methionine at position 424 in the C4 domain of gp120 confers enhanced neutralization sensitivity to plasma antibodies and increases its interaction with sCD4 but not with CCR5 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","22854780, ","2016-07-28 14:33","HIV-1 induces an elongated phenotype in infected CD4+ T cells. These HIV-infected T cells tether to other lymph node CD4+ cells and form syncytia through gp120/gp41, and migrate to distant tissues to disseminate "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","23028850, 24086683","2016-07-28 14:33","Human alpha-defensin-5 binds to both HIV-1 gp120 and CD4 and blocks the interaction of CD4 with gp120, which leads to inhibit HIV-1 replication in human primary CD4+ T lymphocytes "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","23077246, ","2016-07-28 14:34","Brain-derived HIV-1 Env gp120 proteins efficiently use very low levels of CD4 to enter cells, whereas lymph-node-derived gp120 proteins are dependent on higher levels of CD4 to enter cells "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","23100517, ","2016-07-28 14:33","HIV-1 gp120-mediated inhibition of IFN-alpha production involves CD4 and BDCA2 in plasmacytoid dendritic cells "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","23135713, ","2016-07-28 14:34","N425K mutation of HIV-1 gp120 impacts CD4 interactions and confers HIV-1 resistance to maraviroc (MVC) "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","24179159, 24179160","2016-07-28 14:34","The Cryo-EM structure shows that localization at the gp120-gp41 interface allows the fusion peptide region to be released in response to CD4 and co-receptor-induced conformational changes within gp120 and gp41 that drive membrane fusion "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","24352444, 24498878","2016-07-28 14:34","Deletion of both HIV-1 nef and vpu genes enhance a significant engagement between HIV-1 gp120 and CD4 at the cell surface, suggesting Nef and Vpu prevent the exposure of epitopes recognized by anti-gp120 antibody-dependent cell-mediated cytotoxicity "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","24569807, ","2016-07-28 14:34","HIV-1 gp120 is sulfated at positions Y173 and Y177 in the V2 domain by tyrosyl sulfotransferase 2 (TPST2), leading to modulate gp120 epitope exposure and neutralization sensitivity to soluble CD4 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","24778234, ","2016-07-28 14:34","CCR5 expression inhibits HIV-1 gp120-induced LIMK1 activation and cofilin phosphorylation in CD4/CXCR4 expressing 293T cells "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","24778234, ","2016-07-28 14:34","CCR5 expression inhibits HIV-1 gp120-mediated early actin rearrangement in CD4/CXCR4 expressing 293T cells "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","25231990, ","2016-07-28 14:34","SMS2, but not SMS1, is involved in enhancement of HIV-1 gp120/gp41-mediated membrane fusion through CD4 receptor and CCR5/CXCR4 coreceptors "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","25569556, ","2016-07-28 14:34","Divergent HIV-1 strains differ in their stoichiometry of entry and require between 1 to 7 HIV-1 gp120/gp41 trimers, with most strains depending on 2 to 3 trimers to complete entry through the interaction with CD4 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","25688986, ","2016-07-28 14:34","HIV-1 gp120 enhances CCL-21-induced CD4+ T cell chemotaxis in a CXCR4- and CD4-dependent manner "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","25688986, ","2016-07-28 14:34","HIV-1 gp120 interacts with CD4 and CXCR4 to enhance CCR7-dependent human CD4+ T cell migration "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","7774645, 7874384, 8437234, 10758170","2016-07-28 14:33","Calcium ions are required for cell fusion mediated by interactions between CD4 and HIV-1 gp120/gp41; EDTA and EGTA block cell fusion in culture media containing calcium ions "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","8419649, ","2016-07-28 14:33","The third complementarity-determining region (CDR3; residues 79-96) within domain 1 of the human CD4 molecule plays a critical role in membrane fusion mediated by the interaction of CD4 with HIV-1 gp120 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","8648738, ","2016-07-28 14:33","HIV-1 gp120-CD4 interaction is necessary to repress HIV-1 long terminal repeat-dependent luciferase activity; the cytoplasmic domain of CD4 is found to be required for this effect to occur "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","9002959, 9226175, 9548463, 10505674, 15719026","2016-07-28 14:33","Apoptosis induced by HIV-1 gp120/CD4 cross-linking in Th1 clones is inhibited by anti-CD95 or anti-CD95L neutralizing monoclonal antibodies, as well as by a specific interleukin-1 beta converting enzyme (ICE) inhibitor "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","9263011, ","2016-07-28 14:32","HIV-1 gp120 induces CD4 association with lymphocyte surface molecules CD3, CD11a, CD27, CD45RA, CD45RB, CD45RO, CD49d, CD38, CD26, CD59, CD95 and class I MHC molecules "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","9417096, 9573233","2016-07-28 14:32","CD4-expressing human T cell lines induce significant and rapid conformational changes in gp120-gp41 from T cell-tropic HIV-1 strains, and little conformational changes in gp120-gp41 from macrophage-tropic HIV-1 strains "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","9443108, ","2016-07-28 14:33","HIV-1 gp120 specifically recognizes the C-terminal heparin-binding domain of fibronectin (Fn) and this binding inhibits the interaction of gp120 with soluble CD4 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","9525894, 9600078, 9826718, 10213312, 10213313, 10233996, 10589997, 11070895, 11201791, 17234232","2016-07-28 14:33","Glycolipids such as galactosylceramides, sulfogalactoceramides, globotriosylceramide, and gangliosides play an important role as HIV-1 fusion cofactors following the interaction of CD4 and HIV-1 gp120 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","9548463, ","2016-07-28 14:33","Contact of CD4+ T cells with HIV-1 infected or HIV-1 gp120-expressing cells induces PARP hydrolysis, which leads to the cleavage of 116 kDa PARP into two fragments "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","9621091, ","2016-07-28 14:33","CD4-p56Lck interaction is required for HIV-1 gp120-induced nuclear translocation of NF-kappaB in HeLa cells "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","9637477, ","2016-07-28 14:32","The inhibition of IL-2R expression and proliferation induced by the interaction of CD4 with HIV-1 envelope glycoprotein gp120 is correlated with the inhibition of expression and activation of Janus kinase JAK3 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","9724097, ","2016-07-28 14:33","Gross cystic disease fluid protein-15 (GCDFP-15) binds to CD4, a T-cell co-receptor involved in antigen recognition, thereby inhibiting the ability of the receptor to interact with the HIV-1 envelope protein gp120 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","940","CD28","NP_006130.1","T-cell-specific surface glycoprotein CD28 isoform 1 precursor","8706326, 20380698","2016-07-28 14:33","In the presence of HIV-1 gp120, stimulation through the CD28 pathway partially restores IL-2 and IFN-gamma production by T cell lines in response to anti-CD3 antibodies "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","23118","TAB2","NP_055908.1","TGF-beta-activated kinase 1 and MAP3K7-binding protein 2 isoform a","22190034, ","2016-07-28 14:34","HIV-1 gp120 is identified to have a physical interaction with TGF-beta activated kinase 1/MAP3K7 binding protein 2 (TAB2) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","81567","TXNDC5","NP_110437.2","thioredoxin domain-containing protein 5 isoform 1 precursor","22190034, ","2016-07-28 14:33","HIV-1 gp120 is identified to have a physical interaction with thioredoxin domain containing 5 (TXNDC5) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","7295","TXN","NP_003320.2","thioredoxin isoform 1","23206338, ","2016-07-28 14:33","Using specific anti-Trx monoclonal antibody significantly reduces HIV-1 entry and infection in human monocyte-derived macrophages (MDMs), suggesting Trx plays a great role in HIV-1 infection of MDMs "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","1861","TOR1A","NP_000104.1","torsin-1A precursor","22190034, ","2016-07-28 14:34","HIV-1 gp120 is identified to have a physical interaction with torsin family 1, member A (TOR1A) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","3725","JUN","NP_002219.1","transcription factor AP-1","16001969, ","2016-07-28 14:31","HIV-1 envelope protein gp120 is able to induce COX-2 mRNA and protein in human neuroblastoma cell lines that express CXCR4 and CCR5 but not CD4; gp120 induces COX-2 promoter transcription through NF-kappaB and activating protein-1 (AP-1) sites "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","5970","RELA","NP_068810.3","transcription factor p65 isoform 1","22528837, ","2016-07-28 14:34","Inhibition of NRF2 by siRNA results in increased NOX2, NFkappaB (p65/p50), TNF-alpha, and MMP-9 proteins in astrocytes exposed to HIV-1 gp120 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","6688","SPI1","NP_003111.2","transcription factor PU.1 isoform 2","19386588, ","2016-07-28 14:33","MicroRNA-155 modulates HIV-1 binding ability of dendritic cells (DCs) by reduction of DC-SIGN expression via the MicroRNA-mediated downregulation of PU.1, suggesting that PU.1 indirectly interacts with HIV-1 gp120/gp41 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","7040","TGFB1","NP_000651.3","transforming growth factor beta-1 preproprotein","16179804, ","2016-07-28 14:33","HIV-1 gp120-induced apoptosis in human proximal renal tubular cells is significantly enhanced by p300, and Smad7 and an anti-TGF-beta antibody inhibit this effect of p300 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","7040","TGFB1","NP_000651.3","transforming growth factor beta-1 preproprotein","24162774, ","2016-07-28 14:34","HIV-1 gp120-induced downregulation of CD80 and upregulation of FCRL4 involve the TGF-beta1 signaling pathway in human B cells "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","387","RHOA","NP_001655.1","transforming protein RhoA isoform 1 precursor","17572668, ","2016-07-28 14:32","Filamin-A-dependent activation of the RhoA-ROCK-LIMK-cofilin pathway is a major event in HIV-1 gp120-induced receptor clustering "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","79188","TMEM43","NP_077310.1","transmembrane protein 43","22190034, ","2016-07-28 14:34","HIV-1 gp120 is identified to have a physical interaction with transmembrane protein 43 (TMEM43) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","7124","TNF","NP_000585.2","tumor necrosis factor","1380260, 12372982","2016-07-28 14:33","Pretreatment of HIV-1 infected cells with TNF alpha augments syncytia formation mediated by the interaction of HIV-1 gp120 with cell surface CD4 molecules "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","7124","TNF","NP_000585.2","tumor necrosis factor","16313253, 22591361","2016-07-28 14:33","Enhanced TNF-alpha responses are observed when peripheral blood mononuclear cells (PBMCs) are costimulated with HIV-1 gp120 and mannose-binding lectin (MBL) "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","7124","TNF","NP_000585.2","tumor necrosis factor","22496218, ","2016-07-28 14:33","Frequent IFN-gamma and TNF-alpha NK cell responses to HIV-1 gp120 are dominant during chronic HIV-1 infection "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","7124","TNF","NP_000585.2","tumor necrosis factor","22496218, ","2016-07-28 14:33","NK cells that respond with IFN-gamma and TNF-alpha cytokine production to HIV-1 gp120 peptides have reduced CD16 and NKp46 expression and have increased levels of CD57 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","7124","TNF","NP_000585.2","tumor necrosis factor","8336118, 18670216","2016-07-28 14:32","Treatment of HIV-1-infected monocytes with TNF-alpha increases the sensitivity of the interaction of the HIV-1 antigen gp120 with cytotoxic sera from HIV-1 infected individuals "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","7124","TNF","NP_000585.2","tumor necrosis factor","9744279, ","2016-07-28 14:32","Apoptosis of CD8+ cells is mediated by the interaction between TNF-alpha bound to the membrane of macrophages (mbTNF) and a receptor on CD8+ T cells (TNF-receptor II, or TNFRII), which is upregulated by treatment with recombinant HIV-1 gp120 or SDF-1 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","8743","TNFSF10","NP_003801.1","tumor necrosis factor ligand superfamily member 10 isoform 1","21483669, ","2016-07-28 14:34","Treatment of HIV-1 Env-pseudotyped virus-infected MDM cells with both soluble TRAIL and an agonistic anti-DR5 antibody AD5-10 induces activation of caspase-3, -8, and -9 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","356","FASLG","NP_000630.1","tumor necrosis factor ligand superfamily member 6 isoform 1","9002959, 9226175, 9247148, 10799864, 15936090, 18220834","2016-07-28 14:33","Apoptosis induced by HIV-1 gp120/CD4 cross-linking in Th1 clones is inhibited by anti-CD95 or anti-CD95L neutralizing monoclonal antibodies, as well as by a specific interleukin-1 beta converting enzyme (ICE) inhibitor "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","356","FASLG","NP_000630.1","tumor necrosis factor ligand superfamily member 6 isoform 1","9226175, 10072505, 18220834","2016-07-28 14:33","Binding of HIV-1 gp120 to CD4 downregulates Bcl-2 protein in CD4+ T lymphocytes and facilitates Fas/Fas-ligand triggered apoptosis; addition of IL-2 rescues CD4+ T cells from CD4/gp120-induced Bcl-2 down modulation and apoptosis induction "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","356","FASLG","NP_000630.1","tumor necrosis factor ligand superfamily member 6 isoform 1","9475352, 10799864, 18220834","2016-07-28 14:33","Preincubation of T cells with HIV-1 gp120 accelerates the apoptosis observed during CD2-pathway stimulation of the T cells; this process is mediated by Fas/Fas ligand interaction and related to an increased induction of Fas ligand mRNA by gp120 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","356","FASLG","NP_000630.1","tumor necrosis factor ligand superfamily member 6 isoform 1","9672636, 9801169, 15936090","2016-07-28 14:33","Depletion of CD4 and CD8 T cells by HIV-1 gp120 is mediated by Fas ligand "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","7133","TNFRSF1B","NP_001057.1","tumor necrosis factor receptor superfamily member 1B precursor","16846840, ","2016-07-28 14:32","HIV-1 gp120 upregulates mu opioid receptor (MOR) expression in TPA-differentiated HL-60 cells; treatment with TNF-alpha neutralizing antibody as well as anti-TNF-alpha receptor type II (TNFR-II) antibody, inhibits gp120-induced upregulation of MOR "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","7133","TNFRSF1B","NP_001057.1","tumor necrosis factor receptor superfamily member 1B precursor","9744279, ","2016-07-28 14:32","Apoptosis of CD8+ cells is mediated by the interaction between TNF-alpha bound to the membrane of macrophages (mbTNF) and a receptor on CD8+ T cells (TNF-receptor II, or TNFRII), which is upregulated by treatment with recombinant HIV-1 gp120 or SDF-1 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","355","FAS","NP_000034.1","tumor necrosis factor receptor superfamily member 6 isoform 1 precursor","14739941, 18220834, 20960177","2016-07-28 14:33","HIV-1 gp120-mediated CD4 engagement is involved in the induction of susceptibility of primary human T lymphocytes to CD95-mediated apoptosis through ezrin phosphorylation and ezrin-to-CD95 association "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","355","FAS","NP_000034.1","tumor necrosis factor receptor superfamily member 6 isoform 1 precursor","8976184, 9002959, 9226175, 9247148, 9475352, 18220834","2016-07-28 14:32","Antibodies reactive to a domain within the V3 region of HIV-1 gp120 are effective cross-linkers of Fas and increase apoptosis in peripheral T cells "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","355","FAS","NP_000034.1","tumor necrosis factor receptor superfamily member 6 isoform 1 precursor","9002959, 9226175, 9247148, 10799864, 15936090","2016-07-28 14:33","Apoptosis induced by HIV-1 gp120/CD4 cross-linking in Th1 clones is inhibited by anti-CD95 or anti-CD95L neutralizing monoclonal antibodies, as well as by a specific interleukin-1 beta converting enzyme (ICE) inhibitor "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","355","FAS","NP_000034.1","tumor necrosis factor receptor superfamily member 6 isoform 1 precursor","9226175, 10072505, 18220834","2016-07-28 14:33","Binding of HIV-1 gp120 to CD4 downregulates Bcl-2 protein in CD4+ T lymphocytes and facilitates Fas/Fas-ligand triggered apoptosis; addition of IL-2 rescues CD4+ T cells from CD4/gp120-induced Bcl-2 down modulation and apoptosis induction "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","355","FAS","NP_000034.1","tumor necrosis factor receptor superfamily member 6 isoform 1 precursor","9263011, 10505674","2016-07-28 14:33","HIV-1 gp120 induces CD4 association with lymphocyte surface molecules CD3, CD11a, CD27, CD45RA, CD45RB, CD45RO, CD49d, CD38, CD26, CD59, CD95 and class I MHC molecules "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","355","FAS","NP_000034.1","tumor necrosis factor receptor superfamily member 6 isoform 1 precursor","9475352, 15818415, 15972662, 20960177","2016-07-28 14:33","Preincubation of T cells with HIV-1 gp120 accelerates the apoptosis observed during CD2-pathway stimulation of the T cells; this process is mediated by Fas/Fas ligand interaction and related to an increased induction of Fas ligand mRNA by gp120 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","3932","LCK","NP_005347.3","tyrosine-protein kinase Lck","1491632, 1535086, 1622897, 2040625, 7774645, 8887682, 12628756, 20842205","2016-07-28 14:33","HIV-1 gp120 induces the dissociation of p56lck from CD4 and the downregulation of CD4 from the cellular surface "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","3932","LCK","NP_005347.3","tyrosine-protein kinase Lck","19019957, 20842205","2016-07-28 14:33","Engagement of CD4 with HIV-1 gp120 inhibits Lck and F-actin recruitment into the immunological synapse "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","3932","LCK","NP_005347.3","tyrosine-protein kinase Lck","8887682, ","2016-07-28 14:33","Binding of HIV-1 gp120 to CD4 molecules results in the association of Lck and Raf-1, which is abolished by preincubation of the virus with soluble CD4 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","7535","ZAP70","NP_001070.2","tyrosine-protein kinase ZAP-70 isoform 1","7522245, 20842205","2016-07-28 14:32","Binding of HIV-1 gp120 to CD4 induces p56lck activation and zeta-chain (TCR) associated protein kinase 70kDa desensitization independent of TCR tyrosine phosphorylation "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","7448","VTN","NP_000629.3","vitronectin precursor","7522689, ","2016-07-28 14:33","Interaction of S-protein (vitronectin) with HIV-1 gp120 and CD4 is mediated by heparin "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","7454","WAS","NP_000368.1","wiskott-Aldrich syndrome protein","23119100, ","2016-07-28 14:34","Inhibition of M-tropic HIV-1 gp120-induced transendothelial migration by SLIT2N involves SLIT2N-mediated enhancement of co-localization of Robo1 with WASp and LSP1 in immature monocyte-derived dendritic cells "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","6520","SLC3A2","NP_002385.3","4F2 cell-surface antigen heavy chain isoform c","7561057, 8922468, 9403839, 12925876","2016-07-28 14:32","Antibodies raised against the human fusion regulatory protein 1 (FRP-1; CD98) molecule suppress cell fusion mediated by HIV-1 gp160 "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","3309","HSPA5","NP_005338.1","78 kDa glucose-regulated protein precursor","1900540, 10514465","2016-07-28 14:33","Newly synthesized HIV-1 gp160 interacts with GRP78-BiP in pulse-chase experiments; the interaction sites of gp160 with BiP include residues 115-132, 484-490, 602-616, 676-690, and 776-807 "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","70","ACTC1","NP_005150.1","actin, alpha cardiac muscle 1 precursor","17360745, 17504171","2016-07-28 14:33","Treatment of cells with actin-depolymerizing agents or tubulin polymerization inhibitors largely reduces the percentage of cells with capped HIV-1 Gag and Env, indicating an intact actin and tubulin cytoskeleton is required for efficient assembly of HIV-1 "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","58","ACTA1","NP_001091.1","actin, alpha skeletal muscle","17360745, 17504171","2016-07-28 14:33","Treatment of cells with actin-depolymerizing agents or tubulin polymerization inhibitors largely reduces the percentage of cells with capped HIV-1 Gag and Env, indicating an intact actin and tubulin cytoskeleton is required for efficient assembly of HIV-1 "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","59","ACTA2","NP_001604.1","actin, aortic smooth muscle","17360745, 17504171","2016-07-28 14:33","Treatment of cells with actin-depolymerizing agents or tubulin polymerization inhibitors largely reduces the percentage of cells with capped HIV-1 Gag and Env, indicating an intact actin and tubulin cytoskeleton is required for efficient assembly of HIV-1 "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","60","ACTB","NP_001092.1","actin, cytoplasmic 1","17360745, 17504171","2016-07-28 14:33","Treatment of cells with actin-depolymerizing agents or tubulin polymerization inhibitors largely reduces the percentage of cells with capped HIV-1 Gag and Env, indicating an intact actin and tubulin cytoskeleton is required for efficient assembly of HIV-1 "
